user_id,age,occupation,gender
452590,29,college/grad student,M
4526,31,clerical/admin,F
45260,32,sales/marketing,M
452612,26,tradesman/craftsman,M
452615,29,executive/managerial,M
452618,18,K-12 student,M
452619,25,college/grad student,F
452623,32,scientist,F
452626,31,scientist,M
452628,32,artist,M
452629,33,college/grad student,M
452644,39,executive/managerial,M
452649,30,self-employed,M
452659,29,self-employed,M
452669,27,executive/managerial,F
452670,25,scientist,M
452676,33,self-employed,M
452679,31,college/grad student,M
45268,21,scientist,M
452690,32,self-employed,M
452691,30,college/grad student,F
452709,32,sales/marketing,M
45271,28,sales/marketing,M
452710,28,college/grad student,M
452711,27,college/grad student,M
452716,33,executive/managerial,F
452720,33,scientist,M
45273,32,programmer,M
452733,31,scientist,M
452741,37,sales/marketing,M
452748,17,K-12 student,F
452750,32,technician/engineer,M
452752,24,sales/marketing,M
452760,32,college/grad student,M
452765,27,self-employed,F
452775,33,college/grad student,M
452779,34,other or not specified,M
452780,21,K-12 student,F
452781,34,sales/marketing,M
452783,25,college/grad student,M
452790,31,academic/educator,F
452800,31,sales/marketing,F
452804,33,customer service,M
452817,33,executive/managerial,F
452831,28,executive/managerial,M
452840,27,sales/marketing,M
452843,33,programmer,M
452850,30,executive/managerial,M
452874,31,scientist,M
452886,34,artist,M
452887,25,executive/managerial,M
452889,33,executive/managerial,M
452893,30,college/grad student,M
452898,26,sales/marketing,M
452901,27,college/grad student,M
452905,33,college/grad student,M
452922,33,college/grad student,M
452928,32,tradesman/craftsman,M
452942,75,executive/managerial,M
45295,20,sales/marketing,M
452958,34,college/grad student,F
452967,28,college/grad student,F
45297,29,scientist,F
452973,27,scientist,M
452975,30,artist,M
452982,34,executive/managerial,M
453014,32,sales/marketing,M
453017,29,executive/managerial,M
45302,26,academic/educator,F
453023,27,technician/engineer,M
453026,29,college/grad student,M
453029,30,college/grad student,M
453031,25,artist,F
453038,34,executive/managerial,F
453040,24,executive/managerial,M
453042,34,sales/marketing,M
453043,33,executive/managerial,M
453064,30,sales/marketing,M
453067,33,executive/managerial,M
453069,29,other or not specified,F
453071,27,tradesman/craftsman,M
453076,27,college/grad student,F
453080,28,college/grad student,F
453082,25,college/grad student,M
453085,31,executive/managerial,M
45310,29,executive/managerial,M
453101,34,college/grad student,M
453103,33,college/grad student,M
453105,32,scientist,M
453106,31,academic/educator,M
453109,34,self-employed,M
453110,28,sales/marketing,M
453119,25,self-employed,M
453120,88,technician/engineer,F
453122,32,sales/marketing,M
453123,27,scientist,M
453125,31,college/grad student,M
453129,26,sales/marketing,M
45313,30,college/grad student,M
453147,54,academic/educator,F
453149,31,college/grad student,F
453154,32,executive/managerial,M
453163,26,college/grad student,M
453165,21,sales/marketing,M
453176,27,scientist,M
453180,18,customer service,M
453195,30,college/grad student,M
453199,32,college/grad student,M
453206,27,scientist,M
453215,22,sales/marketing,M
45322,28,scientist,M
453221,29,sales/marketing,F
453223,31,college/grad student,M
453225,34,retired,M
453246,29,executive/managerial,F
453250,25,college/grad student,F
453259,25,customer service,M
45326,29,homemaker,M
453268,30,technician/engineer,M
453286,27,executive/managerial,M
4533,27,executive/managerial,M
45331,39,retired,M
453316,26,academic/educator,M
453318,26,sales/marketing,F
453332,33,college/grad student,M
453335,26,scientist,F
453341,68,doctor/health care,M
453343,31,scientist,M
453347,34,other or not specified,M
453350,34,college/grad student,M
453364,28,college/grad student,M
453369,32,self-employed,F
453375,32,sales/marketing,M
453381,42,executive/managerial,M
453392,26,self-employed,M
453404,27,sales/marketing,M
453414,34,college/grad student,M
45342,33,college/grad student,M
453424,32,academic/educator,M
453425,31,college/grad student,M
45343,21,college/grad student,F
453430,34,college/grad student,M
453433,27,executive/managerial,M
453437,31,executive/managerial,M
453443,18,artist,F
453445,24,homemaker,M
453448,25,technician/engineer,M
453449,25,academic/educator,M
45345,34,college/grad student,M
453450,25,academic/educator,M
453456,27,self-employed,M
453457,50,executive/managerial,F
453464,26,sales/marketing,F
453466,30,self-employed,M
45347,25,college/grad student,M
453473,18,scientist,M
453475,18,college/grad student,M
453484,33,self-employed,M
453494,31,college/grad student,M
453496,29,executive/managerial,M
453500,41,other or not specified,F
453501,34,college/grad student,F
453507,47,college/grad student,F
453514,34,self-employed,M
453531,63,retired,M
453541,26,college/grad student,M
453546,30,self-employed,M
453555,26,executive/managerial,M
45356,26,homemaker,M
453585,33,self-employed,F
453586,33,executive/managerial,M
453587,27,sales/marketing,M
453591,27,college/grad student,M
453593,33,homemaker,M
453600,25,college/grad student,M
453610,27,executive/managerial,F
453618,33,academic/educator,F
453619,33,college/grad student,M
453620,26,college/grad student,F
453621,33,executive/managerial,M
453626,26,clerical/admin,F
453627,31,other or not specified,M
453628,27,college/grad student,M
453648,33,technician/engineer,M
453650,29,self-employed,M
453655,32,executive/managerial,M
45367,29,college/grad student,M
453683,31,sales/marketing,M
453684,29,scientist,M
453701,26,college/grad student,M
453711,33,self-employed,F
453716,28,scientist,F
453718,33,retired,F
453740,26,clerical/admin,M
453742,25,sales/marketing,F
453748,33,programmer,M
453749,40,technician/engineer,M
453758,32,sales/marketing,M
45377,27,executive/managerial,M
453777,34,self-employed,F
453780,32,college/grad student,M
453784,30,sales/marketing,M
453788,33,college/grad student,F
453794,59,retired,F
453795,27,executive/managerial,M
453798,25,sales/marketing,F
453800,17,K-12 student,M
453802,29,college/grad student,M
453812,58,doctor/health care,F
453821,18,scientist,M
453830,21,programmer,M
453836,30,self-employed,M
453838,23,artist,M
453843,25,college/grad student,F
453851,28,sales/marketing,M
453852,33,college/grad student,M
453854,30,executive/managerial,M
453874,31,executive/managerial,M
45388,34,sales/marketing,M
453884,30,college/grad student,M
453894,28,college/grad student,F
453908,26,scientist,M
453937,31,college/grad student,M
453938,26,self-employed,M
453943,26,college/grad student,M
453951,33,college/grad student,M
453952,32,sales/marketing,M
453954,25,executive/managerial,M
45396,28,college/grad student,M
453968,33,scientist,M
453973,34,artist,F
453977,32,other or not specified,M
45398,36,clerical/admin,M
453981,25,college/grad student,M
453992,32,other or not specified,M
453994,26,college/grad student,M
453995,26,college/grad student,M
454001,45,executive/managerial,M
454006,27,homemaker,M
454014,26,other or not specified,M
454025,25,homemaker,M
454037,25,college/grad student,M
454048,34,college/grad student,M
454052,27,college/grad student,F
454054,31,executive/managerial,F
45406,28,sales/marketing,M
454063,17,K-12 student,M
454064,43,scientist,M
454087,33,executive/managerial,M
454088,25,self-employed,F
454113,29,executive/managerial,M
454122,31,academic/educator,F
454127,21,other or not specified,M
454129,29,sales/marketing,M
454133,26,college/grad student,M
454134,29,executive/managerial,M
454137,30,academic/educator,F
454142,32,college/grad student,M
454146,30,scientist,M
454161,25,scientist,M
454169,22,scientist,M
454175,34,tradesman/craftsman,M
454176,32,college/grad student,M
454201,27,sales/marketing,M
454204,27,executive/managerial,M
454218,25,sales/marketing,M
454236,31,scientist,M
45425,29,self-employed,M
454266,27,scientist,M
454268,41,executive/managerial,M
454282,31,sales/marketing,M
454286,30,executive/managerial,M
454290,29,college/grad student,M
454292,23,K-12 student,M
454296,28,college/grad student,M
454299,25,college/grad student,M
454301,30,college/grad student,M
454306,38,executive/managerial,M
454327,18,scientist,F
454333,19,artist,M
454340,44,other or not specified,M
454344,25,executive/managerial,M
454349,25,clerical/admin,F
454367,16,homemaker,F
454376,37,programmer,M
454378,32,college/grad student,M
454382,34,scientist,M
454385,29,homemaker,M
454388,30,executive/managerial,M
45439,38,executive/managerial,F
454393,33,college/grad student,M
454395,20,sales/marketing,M
454397,29,self-employed,M
454405,31,self-employed,F
454412,30,executive/managerial,M
454418,30,sales/marketing,M
454425,31,other or not specified,M
454426,30,executive/managerial,M
454443,25,college/grad student,M
454464,32,executive/managerial,M
454471,49,other or not specified,F
454477,43,self-employed,F
454495,32,clerical/admin,M
454510,32,other or not specified,M
454515,31,scientist,M
454526,22,self-employed,M
45453,34,clerical/admin,M
454532,31,sales/marketing,M
454538,34,college/grad student,M
454548,32,college/grad student,M
454568,27,K-12 student,M
45457,28,college/grad student,M
454575,34,scientist,M
454584,25,college/grad student,M
454619,34,self-employed,F
454624,25,college/grad student,M
454636,32,scientist,M
454642,31,sales/marketing,M
454659,32,sales/marketing,M
45466,26,sales/marketing,M
454660,29,college/grad student,M
454669,37,academic/educator,M
45468,18,scientist,M
454680,29,executive/managerial,M
454684,31,college/grad student,M
454686,18,self-employed,M
454700,34,other or not specified,M
454707,20,academic/educator,M
454710,32,executive/managerial,M
45472,30,college/grad student,M
454724,27,executive/managerial,M
454739,28,executive/managerial,M
454743,78,college/grad student,M
454746,33,sales/marketing,M
454747,27,academic/educator,M
454752,29,college/grad student,M
454760,33,executive/managerial,M
454764,25,executive/managerial,M
454802,31,college/grad student,M
454804,32,self-employed,M
454805,27,college/grad student,M
454811,24,homemaker,M
454816,25,executive/managerial,M
454818,32,college/grad student,M
45482,33,executive/managerial,M
454822,29,executive/managerial,M
454837,25,self-employed,M
454841,33,college/grad student,M
454843,34,artist,M
454844,31,scientist,M
454854,32,executive/managerial,M
454856,27,homemaker,M
454857,18,self-employed,M
454858,30,sales/marketing,M
454860,43,college/grad student,M
454864,33,lawyer,M
454879,26,sales/marketing,M
454880,33,homemaker,M
454882,25,self-employed,M
454887,29,college/grad student,M
454894,31,sales/marketing,M
454906,28,college/grad student,M
454928,29,tradesman/craftsman,M
454929,30,college/grad student,M
454933,32,clerical/admin,F
454941,34,executive/managerial,M
45495,31,other or not specified,M
454951,69,retired,F
45496,34,homemaker,F
454983,27,college/grad student,F
454990,54,retired,F
455002,22,self-employed,F
455004,25,college/grad student,F
455009,30,other or not specified,M
455011,50,academic/educator,F
455018,25,self-employed,M
45504,30,college/grad student,M
455050,32,college/grad student,M
455051,32,self-employed,M
455053,30,college/grad student,M
455057,18,sales/marketing,M
455060,29,homemaker,M
455062,27,self-employed,M
455071,30,academic/educator,M
455075,33,college/grad student,M
455080,29,academic/educator,F
455086,31,college/grad student,M
45509,28,executive/managerial,M
4551,18,self-employed,M
455109,25,sales/marketing,M
455119,31,self-employed,M
455120,25,college/grad student,M
455127,31,college/grad student,M
455157,26,artist,M
455178,24,college/grad student,M
45518,25,sales/marketing,M
455184,33,college/grad student,M
455186,28,executive/managerial,M
455187,23,college/grad student,M
455189,25,executive/managerial,M
455197,42,academic/educator,F
4552,67,writer,M
455203,30,homemaker,M
455207,26,other or not specified,M
45521,29,scientist,M
455212,26,college/grad student,M
455224,34,executive/managerial,M
455233,32,self-employed,F
455239,32,programmer,M
455244,32,college/grad student,F
